#{"t_start": 1733920821.793185, "env_id": "HalfCheetah-v4"}
r,l,t
1011.605805,1000,68.287727
1113.941481,1000,68.578222
1059.279273,1000,69.029431
1039.479438,1000,69.500337
1139.409257,1000,69.928891
1091.677002,1000,70.382736
1031.589371,1000,70.809214
1022.443858,1000,71.244572
1019.3983,1000,71.68301
1012.347955,1000,72.129382
1125.703978,1000,72.575589
1110.081014,1000,73.732455
1108.269743,1000,74.178945
1140.327149,1000,74.803589
1127.843397,1000,75.294612
1071.127097,1000,75.73912
1144.142714,1000,76.178244
1081.604958,1000,76.647662
1214.507508,1000,77.09067
888.348176,1000,77.533976
1098.933182,1000,77.970538
1206.481968,1000,78.425811
1154.930067,1000,78.925479
1132.430152,1000,79.374191
1242.60422,1000,80.532286
1195.11196,1000,80.974967
1143.831402,1000,81.438423
1141.205018,1000,81.892932
1215.292229,1000,82.338977
1299.287534,1000,82.784198
1203.30599,1000,83.220585
1262.762093,1000,83.699133
1247.165395,1000,84.135967
1145.75797,1000,84.577008
1259.593558,1000,85.018797
1276.991451,1000,85.466122
1286.776392,1000,86.618521
1236.436174,1000,87.06288
1187.646332,1000,87.520469
1222.558738,1000,87.967987
1304.769598,1000,88.41375
1262.185633,1000,88.901423
1161.231477,1000,89.341449
1195.459243,1000,89.793614
1261.517243,1000,90.069094
1353.268091,1000,90.523418
1326.377438,1000,90.957687
1292.020965,1000,91.401556
1344.852643,1000,91.849886
1332.215818,1000,92.996371
1313.833133,1000,93.439421
1318.744491,1000,93.876628
1288.239664,1000,94.3361
1226.185309,1000,94.767226
1273.523488,1000,95.206365
1376.266745,1000,95.644236
1361.69873,1000,96.076246
1328.979359,1000,96.515768
1338.960757,1000,96.951782
1326.969053,1000,97.434143
1290.675263,1000,97.866638
1378.994211,1000,99.058906
1319.142349,1000,99.500132
1341.47481,1000,99.941243
1358.393222,1000,100.456101
1288.878351,1000,100.916978
1406.545921,1000,101.361412
1388.718377,1000,101.796707
1362.088368,1000,102.238887
1418.606834,1000,102.686504
1416.369343,1000,103.124027
1347.423013,1000,103.589524
1370.332195,1000,104.033808
1425.217597,1000,104.469036
1331.496891,1000,105.639334
1368.171918,1000,106.126952
1372.349397,1000,106.577364
1394.784331,1000,107.029505
1325.523243,1000,107.47842
1455.443759,1000,107.926117
1378.00146,1000,108.380299
1404.840693,1000,108.928803
1402.44535,1000,109.375968
1432.547856,1000,109.82071
1426.543022,1000,110.268019
1492.206236,1000,110.70662
1366.861589,1000,111.859613
1455.325565,1000,112.127943
1368.805882,1000,112.562853
1439.307851,1000,113.037183
1491.281611,1000,113.487723
1508.518499,1000,113.928723
1457.992954,1000,114.365333
1473.656241,1000,114.807173
1463.291855,1000,115.238357
1457.405152,1000,115.675954
1440.052035,1000,116.11194
1479.947344,1000,116.543229
1480.710649,1000,116.979477
1458.39246,1000,118.150667
1526.803099,1000,118.582901
1413.584694,1000,119.110964
1498.565958,1000,119.591316
1403.889048,1000,120.027074
1399.133811,1000,120.466409
1441.374688,1000,120.910145
1431.703761,1000,121.362152
1519.819628,1000,121.79128
1460.92341,1000,122.224561
1507.538935,1000,122.663721
1512.456943,1000,123.104591
1495.935478,1000,124.274182
1532.90426,1000,124.715302
1534.923739,1000,125.171057
1431.481645,1000,125.616392
1448.304307,1000,126.061499
1472.523644,1000,126.49689
1425.698896,1000,126.930381
1445.293398,1000,127.426264
1387.40467,1000,127.865991
1484.779427,1000,128.30909
1568.740662,1000,128.759004
1546.696743,1000,129.232866
1530.807272,1000,129.671538
1541.977507,1000,130.828318
1497.029289,1000,131.262055
1535.552163,1000,131.727212
1485.411691,1000,132.174077
1546.090596,1000,132.728924
1328.341251,1000,133.003206
1523.721818,1000,133.446049
1568.516678,1000,133.897409
1457.618544,1000,134.348791
-252.417937,1000,134.962676
1527.699733,1000,135.505781
1563.102531,1000,135.955617
1377.47609,1000,137.133167
1580.972303,1000,137.586049
1567.360271,1000,138.027709
1524.540982,1000,138.511569
1436.671141,1000,138.998767
1548.304934,1000,139.460415
1528.701558,1000,139.910873
1512.706996,1000,140.355906
1572.462108,1000,140.802232
1537.076069,1000,141.241524
1531.000557,1000,141.699052
1497.136985,1000,142.144981
1588.935772,1000,142.587512
1577.882301,1000,143.745063
1500.425678,1000,144.187279
1538.618781,1000,144.686312
1578.582136,1000,145.137328
1526.345135,1000,145.591702
1506.249992,1000,146.025962
1504.87085,1000,146.46911
1385.310602,1000,146.912558
1597.384589,1000,147.365764
1503.316346,1000,147.807753
1539.02831,1000,148.257959
1603.211031,1000,148.694608
1516.043777,1000,149.867268
1505.362945,1000,150.309337
1565.699181,1000,150.758218
1588.808131,1000,151.21975
1432.631281,1000,151.676142
1580.771664,1000,152.118193
1575.463678,1000,152.554793
1471.777934,1000,153.002529
326.999052,1000,153.443003
420.67294,1000,153.896044
1521.918398,1000,154.344238
1563.556593,1000,154.617903
1533.097497,1000,155.056978
1362.026229,1000,156.194847
1464.142561,1000,156.643246
1547.518689,1000,157.077152
1272.132658,1000,157.539229
1388.818401,1000,157.981327
1540.537378,1000,158.42043
1555.281272,1000,158.865123
1442.107221,1000,159.35886
1540.834359,1000,159.790999
1577.170722,1000,160.231425
1524.728677,1000,160.662381
1500.744805,1000,161.10124
1457.352588,1000,162.250864
1541.567757,1000,162.686798
1557.276745,1000,163.128493
1549.875974,1000,163.590456
1514.458583,1000,164.040344
1466.818373,1000,164.473264
1591.574927,1000,164.911835
1561.860435,1000,165.351715
1565.730334,1000,165.791093
1549.273038,1000,166.235016
1605.919748,1000,166.712231
1582.6765,1000,167.163042
1588.108261,1000,167.619546
1605.359223,1000,168.792377
1631.117442,1000,169.296918
1606.892853,1000,169.773137
1558.732311,1000,170.234475
1617.521981,1000,170.686827
1598.677753,1000,171.12548
1557.528998,1000,171.570277
1563.883804,1000,172.010408
1605.02282,1000,172.455274
1590.813733,1000,172.894246
1637.552164,1000,173.326258
1646.031107,1000,173.766669
1606.385858,1000,174.909187
1533.017183,1000,175.346763
1603.234748,1000,175.795265
1548.692176,1000,176.256404
1652.249504,1000,176.533713
1534.811766,1000,176.977767
1613.139563,1000,177.425443
1582.728816,1000,177.86243
1575.837824,1000,178.296908
1578.14391,1000,178.736684
1511.719352,1000,179.239248
1521.141073,1000,179.673842
1568.829288,1000,180.113714
1490.618615,1000,181.256618
1641.048795,1000,181.691636
1588.277349,1000,182.141406
1495.880265,1000,182.588572
1544.653601,1000,183.040824
1541.720143,1000,183.502098
1596.726944,1000,183.945972
1597.557535,1000,184.45124
