#{"t_start": 1733938131.298526, "env_id": "HalfCheetah-v4"}
r,l,t
4454.664839,1000,310.25957
1183.579711,1000,311.195667
4426.732215,1000,312.168907
4514.301597,1000,312.985561
4635.274449,1000,313.783784
4589.323537,1000,314.574456
4675.645882,1000,315.490532
4498.066086,1000,317.208049
4694.334253,1000,318.021323
4656.307616,1000,318.935031
4520.51187,1000,319.790619
4635.95073,1000,320.622975
4652.336606,1000,321.421297
4557.798669,1000,322.23781
3971.17914,1000,323.219676
4771.200684,1000,324.101235
4596.872604,1000,325.065641
3957.279069,1000,326.116409
4629.899213,1000,327.193106
4708.870762,1000,327.868887
4715.775116,1000,328.901987
4637.540073,1000,329.692565
4669.833792,1000,330.585356
4662.90737,1000,331.458725
4769.883769,1000,332.456304
4663.355013,1000,333.67981
4706.302563,1000,334.726911
4689.995629,1000,335.844395
4730.428329,1000,336.709518
4700.69663,1000,337.83539
4709.648308,1000,338.746536
4860.149176,1000,339.621519
4668.58237,1000,341.357129
4839.599743,1000,342.182273
4852.741832,1000,343.148018
4630.57203,1000,344.161062
4797.569107,1000,345.009284
4795.024114,1000,345.901324
4791.048371,1000,346.715027
4729.772668,1000,347.507421
4773.484955,1000,348.032194
4722.355949,1000,348.907869
4490.641617,1000,349.783163
4753.086739,1000,350.598347
4751.854558,1000,351.648514
3572.405054,1000,352.573277
4730.599237,1000,353.353388
4777.125473,1000,354.152048
4749.273968,1000,355.105323
4780.010877,1000,356.058576
4221.173874,1000,356.88495
4746.529549,1000,357.946119
4801.897912,1000,358.782523
4903.330475,1000,359.566208
4763.472176,1000,360.36189
4852.416835,1000,361.23562
4830.457829,1000,362.049882
4748.890065,1000,363.659229
4954.836285,1000,364.500246
4188.282,1000,365.322121
4810.396862,1000,366.144098
4780.219522,1000,366.975144
4796.964602,1000,367.500306
4716.018088,1000,368.311827
4788.734756,1000,369.104712
4879.970437,1000,369.90865
4704.399279,1000,370.708031
4749.46062,1000,371.606522
4751.293126,1000,372.394641
4868.790066,1000,373.179228
4839.426114,1000,373.973778
4981.309828,1000,374.766356
4896.427658,1000,375.567396
4864.527789,1000,376.415138
4803.045991,1000,377.194916
4759.539696,1000,377.972875
4985.862151,1000,378.753194
4855.52806,1000,379.525489
4839.147272,1000,380.320337
4899.411233,1000,381.165963
4988.557688,1000,381.957452
4875.961296,1000,382.739066
5032.612998,1000,384.316727
5163.726714,1000,384.84072
4933.842213,1000,385.611637
4876.310338,1000,386.420748
5068.219105,1000,387.212722
4941.149883,1000,387.986363
4948.869397,1000,388.799572
4922.643655,1000,389.571953
4948.987539,1000,390.509781
5045.82013,1000,391.397257
5088.173131,1000,392.301922
5153.555041,1000,393.26211
5029.990305,1000,394.038961
4928.529119,1000,394.817957
4939.084216,1000,395.820775
5145.017051,1000,396.637901
4811.372388,1000,397.842929
4863.879142,1000,398.933736
4945.949095,1000,399.772673
4833.920693,1000,400.593222
5039.843141,1000,401.476519
